831
path	clothes	name	category	color	detail	print	material	length	neckline	collar	fit	shape
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-nt1874k01(5)-베넷미(대행,샤이니라운드니트)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01915.jpg	상의	20200109-베넷미(22품목+2코디)01.20-nt1874k01(5)-베넷미(대행,샤이니라운드니트)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01915.JPG	티셔츠	실버		['무지']	['저지']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-nt1874k01(5)-베넷미(대행,샤이니라운드니트)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01915.jpg	하의	20200109-베넷미(22품목+2코디)01.20-nt1874k01(5)-베넷미(대행,샤이니라운드니트)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01915.JPG	스커트	화이트		['도트']	['시폰']				노멀	
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-ops4332k01(1)-베넷미(대행,그레이스러플원피스)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP00817.jpg	원피스	20200109-베넷미(22품목+2코디)01.20-ops4332k01(1)-베넷미(대행,그레이스러플원피스)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP00817.JPG	드레스	그린	['러플']	['도트']	['시폰', '저지']	긴팔	터틀넥		루즈	
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-ops4332k01(1)-베넷미(대행,그레이스러플원피스)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP00837.jpg	원피스	20200109-베넷미(22품목+2코디)01.20-ops4332k01(1)-베넷미(대행,그레이스러플원피스)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP00837.JPG	드레스	그린	['러플']	['도트']	['시폰', '저지']	긴팔	터틀넥		루즈	
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-ops4332k01(1)-베넷미(대행,그레이스러플원피스)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP00861.jpg	원피스	20200109-베넷미(22품목+2코디)01.20-ops4332k01(1)-베넷미(대행,그레이스러플원피스)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP00861.JPG	드레스	그린	['러플']	['도트']	['시폰', '저지']	긴팔	터틀넥		루즈	
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-ops4332k01(1)-베넷미(대행,그레이스러플원피스)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP00887.jpg	원피스	20200109-베넷미(22품목+2코디)01.20-ops4332k01(1)-베넷미(대행,그레이스러플원피스)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP00887.JPG	드레스	그린	['러플']	['도트']	['시폰', '저지']	긴팔	터틀넥		루즈	
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01208.jpg	상의	20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01208.JPG	티셔츠	화이트		['무지']	['저지']	긴팔	보트넥		노멀	
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01208.jpg	하의	20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01208.JPG	스커트	화이트		['도트']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01232.jpg	상의	20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01232.JPG	티셔츠	화이트		['무지']	['저지']	긴팔	보트넥		노멀	
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01232.jpg	하의	20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01232.JPG	스커트			['도트']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01262.jpg	상의	20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01262.JPG	티셔츠	화이트		['무지']	['저지']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01262.jpg	하의	20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01262.JPG	스커트	화이트		['도트']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01282.jpg	상의	20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01282.JPG	티셔츠	화이트		['무지']	['저지']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01282.jpg	하의	20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01282.JPG	스커트			['도트']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/20201116_235310_NEW 망고땡배기-158373297422979100_4474034062.jpg	하의	20201116_235310_NEW 망고땡배기-158373297422979100_4474034062.jpg	팬츠	실버		['도트']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/20201117_000538_코지-158632167267858900_304202806.jpg	상의	20201117_000538_코지-158632167267858900_304202806.jpg	티셔츠	화이트		['레터링']	['우븐']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/20201117_000538_코지-158632167267858900_304202806.jpg	하의	20201117_000538_코지-158632167267858900_304202806.jpg	팬츠	레드	['슬릿']	['무지']	['우븐']				벨보텀	
K-Fashion 이미지/원천데이터/레트로/20201117_232122_709안밴드체크슬리부컷-159315553581613700_1525237110.jpg	상의	20201117_232122_709안밴드체크슬리부컷-159315553581613700_1525237110.jpg	티셔츠	화이트		['레터링']	['저지']	반팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/20201117_232122_709안밴드체크슬리부컷-159315553581613700_1525237110.jpg	하의	20201117_232122_709안밴드체크슬리부컷-159315553581613700_1525237110.jpg	팬츠	블랙		['깅엄']	['우븐']				루즈	
K-Fashion 이미지/원천데이터/레트로/20201117_232122_709안밴드체크슬리부컷-159315554270952800_428894666.jpg	하의	20201117_232122_709안밴드체크슬리부컷-159315554270952800_428894666.jpg	팬츠	블랙		['깅엄']	['우븐']				루즈	
K-Fashion 이미지/원천데이터/레트로/20201117_233144_리버풀와이드-159782392854171899_1256849262.jpg	하의	20201117_233144_리버풀와이드-159782392854171899_1256849262.jpg	팬츠	레드		['무지']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/20201117_233347_트럼펫바지-159791013994880500_373377078.jpg	하의	20201117_233347_트럼펫바지-159791013994880500_373377078.jpg	팬츠	블루	['슬릿']	['무지']	['저지']				벨보텀	
K-Fashion 이미지/원천데이터/레트로/20201117_233448_711번 히든밴드 부츠컷-159799136526624399_93421786.jpg	하의	20201117_233448_711번 히든밴드 부츠컷-159799136526624399_93421786.jpg	청바지	블루		['무지']	['데님']				벨보텀	
K-Fashion 이미지/원천데이터/레트로/20201117_234424_사각주머니데님-159913427099700300_329104100.jpg	하의	20201117_234424_사각주머니데님-159913427099700300_329104100.jpg	청바지	블루	['스트링', '포켓']	['무지']	['데님']				와이드	
K-Fashion 이미지/원천데이터/레트로/20201118_001739_룰랑남방-160024656125696200_98047869.jpg	상의	20201118_001739_룰랑남방-160024656125696200_98047869.jpg	셔츠	블랙		['체크']	['우븐']	긴팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/20201118_001739_룰랑남방-160024656125696200_98047869.jpg	하의	20201118_001739_룰랑남방-160024656125696200_98047869.jpg	팬츠	브라운		['무지']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/2020_04 촬영원본-반-리-나스OK-1-(2111)-1.jpg	상의	2020_04 촬영원본-반-리-나스OK-1-(2111)-1.JPG	티셔츠	베이지		['무지']	['우븐']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/2020_04 촬영원본-반-리-나스OK-1-(2111)-1.jpg	하의	2020_04 촬영원본-반-리-나스OK-1-(2111)-1.JPG	청바지	스카이블루	['단추', '지퍼']	['무지']	['데님']				스키니	
K-Fashion 이미지/원천데이터/레트로/2020_04 촬영원본-반-리-나스OK-3-(148)-d12.jpg	상의	2020_04 촬영원본-반-리-나스OK-3-(148)-d12.JPG	티셔츠	화이트	['퍼프']	['무지']	['저지']	반팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2020_04 촬영원본-반-리-나스OK-3-(148)-d12.jpg	하의	2020_04 촬영원본-반-리-나스OK-3-(148)-d12.JPG	팬츠	민트		['무지']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/2020_04 촬영원본-반-리-나스OK-3-(158)-d12.jpg	상의	2020_04 촬영원본-반-리-나스OK-3-(158)-d12.JPG	티셔츠	화이트	['퍼프']	['무지']	['저지']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/2020_04 촬영원본-반-리-나스OK-3-(158)-d12.jpg	하의	2020_04 촬영원본-반-리-나스OK-3-(158)-d12.JPG	팬츠	민트		['무지']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/2brand_006_05.jpg	상의	2brand_006_05.jpg	블라우스	핑크	['단추']	['하트']		긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2G5A1711.jpg	하의	2G5A1711.JPG	래깅스			['무지']	['스판덱스']				스키니	
K-Fashion 이미지/원천데이터/레트로/2G5A1711.jpg	원피스	2G5A1711.JPG	드레스	블랙		['플로럴']	['우븐']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/2G5A2117.jpg	상의	2G5A2117.JPG	블라우스	브라운	['스트링']	['플로럴']	['우븐']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2G5A2117.jpg	하의	2G5A2117.JPG	팬츠	블랙		['무지']	['우븐']				스키니	
K-Fashion 이미지/원천데이터/레트로/2G5A2152.jpg	상의	2G5A2152.JPG	블라우스	브라운	['스트링']	['플로럴']	['우븐']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2G5A2152.jpg	하의	2G5A2152.JPG	팬츠	블랙		['무지']	['우븐']				스키니	
K-Fashion 이미지/원천데이터/레트로/2G5A2195.jpg	상의	2G5A2195.JPG	블라우스	네이비	['스트링']	['플로럴']	['우븐']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/2G5A2195.jpg	하의	2G5A2195.JPG	팬츠	블랙		['무지']	['우븐']				스키니	
K-Fashion 이미지/원천데이터/레트로/2G5A3291.jpg	상의	2G5A3291.JPG	셔츠	화이트	['포켓']	['도트']	['우븐']	반팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2G5A3291.jpg	하의	2G5A3291.JPG	팬츠	블랙		['무지']	['우븐']				스키니	
K-Fashion 이미지/원천데이터/레트로/2G5A3335.jpg	상의	2G5A3335.JPG	셔츠	화이트	['포켓']	['도트']	['우븐']	반팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2G5A3335.jpg	하의	2G5A3335.JPG	팬츠			['무지']	['우븐', '스판덱스']				스키니	
K-Fashion 이미지/원천데이터/레트로/2G5A3399.jpg	상의	2G5A3399.JPG	셔츠	블랙	['포켓']	['도트']	['우븐']	반팔			노멀	
K-Fashion 이미지/원천데이터/레트로/2G5A3399.jpg	하의	2G5A3399.JPG	팬츠			['무지']	['우븐', '스판덱스']				스키니	
K-Fashion 이미지/원천데이터/레트로/33-(10)-sk1601(4)-위더트랜드(대행,도트) 7.7-02-IMG_1535.jpg	상의	33-(10)-sk1601(4)-위더트랜드(대행,도트) 7.7-02-IMG_1535.jpg	셔츠	화이트		['무지']	['우븐']	반팔			루즈	
K-Fashion 이미지/원천데이터/레트로/33-(10)-sk1601(4)-위더트랜드(대행,도트) 7.7-02-IMG_1535.jpg	하의	33-(10)-sk1601(4)-위더트랜드(대행,도트) 7.7-02-IMG_1535.jpg	스커트	브라운		['도트']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/33-(10)-sk1601(4)-위더트랜드(대행,도트) 7.7-02-IMG_1613.jpg	하의	33-(10)-sk1601(4)-위더트랜드(대행,도트) 7.7-02-IMG_1613.jpg	스커트	브라운		['도트']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/33-(10)-sk1602(3)-위더트랜드(대행,튤립리본) 7.7-08-IMG_2603.jpg	상의	33-(10)-sk1602(3)-위더트랜드(대행,튤립리본) 7.7-08-IMG_2603.jpg	탑	화이트		['무지']	['스판덱스']	민소매	유넥		타이트	
K-Fashion 이미지/원천데이터/레트로/33-(10)-sk1602(3)-위더트랜드(대행,튤립리본) 7.7-08-IMG_2603.jpg	하의	33-(10)-sk1602(3)-위더트랜드(대행,튤립리본) 7.7-08-IMG_2603.jpg	스커트	그린	['띠']	['그래픽']	['린넨']				와이드	
K-Fashion 이미지/원천데이터/레트로/33-(10)-sk1602(3)-위더트랜드(대행,튤립리본) 7.7-08-IMG_2687.jpg	상의	33-(10)-sk1602(3)-위더트랜드(대행,튤립리본) 7.7-08-IMG_2687.jpg	탑	화이트		['무지']	['스판덱스']	민소매			타이트	
K-Fashion 이미지/원천데이터/레트로/33-(10)-sk1602(3)-위더트랜드(대행,튤립리본) 7.7-08-IMG_2687.jpg	하의	33-(10)-sk1602(3)-위더트랜드(대행,튤립리본) 7.7-08-IMG_2687.jpg	스커트	그린		['그래픽']	['린넨']				와이드	
K-Fashion 이미지/원천데이터/레트로/35-(10)-sk1621(2)-뽐(대행,티라미슈SKT) 7.20-01-924A1224.jpg	하의	35-(10)-sk1621(2)-뽐(대행,티라미슈SKT) 7.20-01-924A1224.jpg	스커트	화이트		['그래픽']	['린넨']				루즈	
K-Fashion 이미지/원천데이터/레트로/35-(10)-sk1621(2)-뽐(대행,티라미슈SKT) 7.20-01-924A1224.jpg	아우터	35-(10)-sk1621(2)-뽐(대행,티라미슈SKT) 7.20-01-924A1224.jpg	가디건	옐로우		['무지']	['니트']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/35-(10)-sk1621(2)-뽐(대행,티라미슈SKT) 7.20-01-924A1263.jpg	하의	35-(10)-sk1621(2)-뽐(대행,티라미슈SKT) 7.20-01-924A1263.jpg	스커트	화이트		['그래픽']	['린넨']				루즈	
K-Fashion 이미지/원천데이터/레트로/35-(10)-sk1621(2)-뽐(대행,티라미슈SKT) 7.20-01-924A1300.jpg	하의	35-(10)-sk1621(2)-뽐(대행,티라미슈SKT) 7.20-01-924A1300.jpg	스커트	화이트	['플레어']	['그래픽']	['린넨']				루즈	
K-Fashion 이미지/원천데이터/레트로/35-(10)-sk1621(2)-뽐(대행,티라미슈SKT) 7.20-01-924A1300.jpg	아우터	35-(10)-sk1621(2)-뽐(대행,티라미슈SKT) 7.20-01-924A1300.jpg	가디건	옐로우		['무지']	['니트']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/4-반삭완료-20190128(샘플)-국내0124-할당-sk2204k91(3)-소은이(샘플,사나sk)01.25-1(메인이미지)-IMG_4413.jpg	하의	4-반삭완료-20190128(샘플)-국내0124-할당-sk2204k91(3)-소은이(샘플,사나sk)01.25-1(메인이미지)-IMG_4413.JPG	스커트	퍼플		['플로럴']	['실크']				노멀	
K-Fashion 이미지/원천데이터/레트로/4-반삭완료-20190128(샘플)-국내0124-할당-sk2204k91(3)-소은이(샘플,사나sk)01.25-1(메인이미지)-IMG_4460.jpg	하의	4-반삭완료-20190128(샘플)-국내0124-할당-sk2204k91(3)-소은이(샘플,사나sk)01.25-1(메인이미지)-IMG_4460.JPG	스커트	퍼플		['플로럴']	['실크']				노멀	
K-Fashion 이미지/원천데이터/레트로/4-반삭완료-20190128(샘플)-국내0124-할당-sk2204k91(3)-소은이(샘플,사나sk)01.25-1(메인이미지)-IMG_4512.jpg	하의	4-반삭완료-20190128(샘플)-국내0124-할당-sk2204k91(3)-소은이(샘플,사나sk)01.25-1(메인이미지)-IMG_4512.JPG	스커트	퍼플		['플로럴']	['실크']				노멀	
K-Fashion 이미지/원천데이터/레트로/4-반삭완료-20190128(샘플)-국내0124-할당-t2933k91(3)-인디핑크(샘플,글리시M)01.25-1-IMG_3457.jpg	상의	4-반삭완료-20190128(샘플)-국내0124-할당-t2933k91(3)-인디핑크(샘플,글리시M)01.25-1-IMG_3457.JPG	티셔츠	오렌지		['레터링']	['우븐']	긴팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/4-반삭완료-20190128(샘플)-국내0124-할당-t2933k91(3)-인디핑크(샘플,글리시M)01.25-1-IMG_3457.jpg	하의	4-반삭완료-20190128(샘플)-국내0124-할당-t2933k91(3)-인디핑크(샘플,글리시M)01.25-1-IMG_3457.JPG	스커트	화이트		['도트']	['실크']				노멀	
